numero_ocorrencia_associado;ano_fato;mes_numerico_fato;boa;buracos;material_na_pista;ondulada;outras_no_historico;rachadura;sulcos_horizontais;verificacao
0696c941d093569a;2016;2;Sim;Não;Não;Não;Não;Não;Não;0696c941d093569a-Sim-Não-Não-Não-Não-Não-Não
cce90fb2f0c2cd59;2016;2;Sim;Não;Não;Não;Não;Não;Não;cce90fb2f0c2cd59-Sim-Não-Não-Não-Não-Não-Não
fca0af24c8f9f7bd;2016;1;Sim;Não;Não;Não;Não;Não;Não;fca0af24c8f9f7bd-Sim-Não-Não-Não-Não-Não-Não
279fd3c021e24b89;2016;1;Sim;Não;Não;Não;Não;Não;Não;279fd3c021e24b89-Sim-Não-Não-Não-Não-Não-Não
407f5b112d4f7462;2016;11;Sim;Não;Não;Não;Não;Não;Não;407f5b112d4f7462-Sim-Não-Não-Não-Não-Não-Não
670a0b83fde8044a;2016;11;Sim;Não;Não;Não;Não;Não;Não;670a0b83fde8044a-Sim-Não-Não-Não-Não-Não-Não
232df0c809a87b02;2016;11;Sim;Não;Não;Não;Não;Não;Não;232df0c809a87b02-Sim-Não-Não-Não-Não-Não-Não
05a946086157a156;2016;11;Não;Não;Não;Sim;Não;Sim;Não;05a946086157a156-Não-Não-Não-Sim-Não-Sim-Não
22a561578ebe85d0;2016;11;Sim;Não;Não;Não;Não;Não;Não;22a561578ebe85d0-Sim-Não-Não-Não-Não-Não-Não
375ba10c624efdaf;2016;11;Sim;Não;Não;Não;Não;Não;Não;375ba10c624efdaf-Sim-Não-Não-Não-Não-Não-Não
e8ad57949545a39a;2016;3;Sim;Não;Não;Não;Não;Não;Não;e8ad57949545a39a-Sim-Não-Não-Não-Não-Não-Não
ace3764b0f219bc1;2016;12;Sim;Não;Não;Não;Não;Não;Não;ace3764b0f219bc1-Sim-Não-Não-Não-Não-Não-Não
42d51da96be80ee4;2016;12;Sim;Não;Não;Não;Não;Não;Não;42d51da96be80ee4-Sim-Não-Não-Não-Não-Não-Não
816fada9289617b9;2016;12;Sim;Não;Não;Não;Não;Não;Não;816fada9289617b9-Sim-Não-Não-Não-Não-Não-Não
64194f00dbf396e0;2016;11;Sim;Não;Não;Não;Não;Não;Não;64194f00dbf396e0-Sim-Não-Não-Não-Não-Não-Não
1ad45004d458cc05;2016;12;Sim;Não;Não;Não;Não;Não;Não;1ad45004d458cc05-Sim-Não-Não-Não-Não-Não-Não
3f758d708cccaa86;2016;12;Sim;Não;Não;Não;Não;Não;Não;3f758d708cccaa86-Sim-Não-Não-Não-Não-Não-Não
9dc945c3b4c61b6d;2016;12;Sim;Não;Não;Não;Não;Não;Não;9dc945c3b4c61b6d-Sim-Não-Não-Não-Não-Não-Não
c46a5ec70014b99c;2016;12;Sim;Não;Não;Não;Não;Não;Não;c46a5ec70014b99c-Sim-Não-Não-Não-Não-Não-Não
0ef122a5bca1c11f;2016;5;Sim;Não;Não;Não;Não;Não;Não;0ef122a5bca1c11f-Sim-Não-Não-Não-Não-Não-Não
923c19e35e0f2f1f;2016;3;Sim;Não;Não;Não;Não;Não;Não;923c19e35e0f2f1f-Sim-Não-Não-Não-Não-Não-Não
63f9be1adc8d1fc8;2016;3;Não;Não;Não;Não;Sim;Não;Não;63f9be1adc8d1fc8-Não-Não-Não-Não-Sim-Não-Não
f85b8f01a11593f6;2016;5;Não;Sim;Não;Sim;Não;Sim;Não;f85b8f01a11593f6-Não-Sim-Não-Sim-Não-Sim-Não
5b494bd28088cccd;2016;5;Sim;Não;Não;Não;Não;Não;Não;5b494bd28088cccd-Sim-Não-Não-Não-Não-Não-Não
5fd9fe5fddb19dbb;2016;5;Sim;Não;Não;Não;Não;Não;Não;5fd9fe5fddb19dbb-Sim-Não-Não-Não-Não-Não-Não
3d47addeaa093991;2016;5;Não;Não;Não;Não;Sim;Não;Não;3d47addeaa093991-Não-Não-Não-Não-Sim-Não-Não
3725d90cfad0617a;2016;5;Sim;Não;Não;Não;Não;Não;Não;3725d90cfad0617a-Sim-Não-Não-Não-Não-Não-Não
08917957bb1a9873;2016;5;Sim;Não;Não;Não;Não;Não;Não;08917957bb1a9873-Sim-Não-Não-Não-Não-Não-Não
68b2eb6875525374;2016;5;Sim;Não;Não;Não;Não;Não;Não;68b2eb6875525374-Sim-Não-Não-Não-Não-Não-Não
21e025a5d6668b1d;2016;5;Sim;Não;Não;Não;Não;Não;Não;21e025a5d6668b1d-Sim-Não-Não-Não-Não-Não-Não
3d961b75627a0a9f;2016;5;Sim;Não;Não;Não;Não;Não;Não;3d961b75627a0a9f-Sim-Não-Não-Não-Não-Não-Não
c5a06a36b5979b5b;2016;3;Sim;Não;Não;Não;Não;Não;Não;c5a06a36b5979b5b-Sim-Não-Não-Não-Não-Não-Não
e83296cde96b89de;2016;3;Sim;Não;Não;Não;Não;Não;Não;e83296cde96b89de-Sim-Não-Não-Não-Não-Não-Não
275cd5412331d2bd;2016;3;Sim;Não;Não;Não;Não;Não;Não;275cd5412331d2bd-Sim-Não-Não-Não-Não-Não-Não
16e181afe975e910;2016;3;Sim;Não;Não;Não;Não;Não;Não;16e181afe975e910-Sim-Não-Não-Não-Não-Não-Não
81b5a473b716f850;2016;10;Não;Não;Não;Sim;Não;Sim;Sim;81b5a473b716f850-Não-Não-Não-Sim-Não-Sim-Sim
ec8b2b6fb4dfaf9d;2016;8;Sim;Não;Não;Não;Não;Não;Não;ec8b2b6fb4dfaf9d-Sim-Não-Não-Não-Não-Não-Não
81a348791a4eb1ac;2016;8;Sim;Não;Não;Não;Não;Não;Não;81a348791a4eb1ac-Sim-Não-Não-Não-Não-Não-Não
5fe0d89242f5efd5;2016;8;Não;Sim;Não;Não;Não;Não;Não;5fe0d89242f5efd5-Não-Sim-Não-Não-Não-Não-Não
a9ce9058ed6d993c;2016;8;Sim;Não;Não;Não;Não;Não;Não;a9ce9058ed6d993c-Sim-Não-Não-Não-Não-Não-Não
e9450ac18a6f3c01;2016;8;Sim;Não;Não;Não;Não;Não;Não;e9450ac18a6f3c01-Sim-Não-Não-Não-Não-Não-Não
9c1d553061443293;2016;8;Sim;Não;Não;Não;Não;Não;Não;9c1d553061443293-Sim-Não-Não-Não-Não-Não-Não
0a52d0c0db8bc19a;2016;8;Sim;Não;Não;Não;Não;Não;Não;0a52d0c0db8bc19a-Sim-Não-Não-Não-Não-Não-Não
cb91a586647a2ab3;2016;8;Sim;Não;Não;Não;Não;Não;Não;cb91a586647a2ab3-Sim-Não-Não-Não-Não-Não-Não
5cb8a7675cd85ef1;2016;7;Sim;Não;Não;Não;Não;Não;Não;5cb8a7675cd85ef1-Sim-Não-Não-Não-Não-Não-Não
88c983cae7d44180;2016;8;Sim;Não;Não;Não;Não;Não;Não;88c983cae7d44180-Sim-Não-Não-Não-Não-Não-Não
749c17ceb2bf59c2;2016;8;Sim;Não;Não;Não;Não;Não;Não;749c17ceb2bf59c2-Sim-Não-Não-Não-Não-Não-Não
538f304507d05106;2016;7;Sim;Não;Não;Não;Não;Não;Não;538f304507d05106-Sim-Não-Não-Não-Não-Não-Não
b9d9decdbcdeb817;2016;8;Sim;Não;Não;Não;Não;Não;Não;b9d9decdbcdeb817-Sim-Não-Não-Não-Não-Não-Não
48e193fb7a0e31dd;2016;8;Sim;Não;Não;Não;Não;Não;Não;48e193fb7a0e31dd-Sim-Não-Não-Não-Não-Não-Não
dc70791f942ef1a8;2016;12;Sim;Não;Não;Não;Não;Não;Não;dc70791f942ef1a8-Sim-Não-Não-Não-Não-Não-Não
2ef013b76b03dfc9;2016;10;Não;Não;Não;Não;Sim;Não;Não;2ef013b76b03dfc9-Não-Não-Não-Não-Sim-Não-Não
accd4d38889faaca;2016;10;Não;Sim;Não;Sim;Não;Não;Não;accd4d38889faaca-Não-Sim-Não-Sim-Não-Não-Não
a5b17e9178465027;2016;10;Sim;Não;Não;Não;Não;Não;Não;a5b17e9178465027-Sim-Não-Não-Não-Não-Não-Não
1ead204d95dcc415;2016;10;Sim;Não;Não;Não;Não;Não;Não;1ead204d95dcc415-Sim-Não-Não-Não-Não-Não-Não
a2f4bc9d39a3a44a;2016;11;Sim;Não;Não;Não;Não;Não;Não;a2f4bc9d39a3a44a-Sim-Não-Não-Não-Não-Não-Não
8c46399c1d67f7bd;2016;11;Sim;Não;Não;Não;Não;Não;Não;8c46399c1d67f7bd-Sim-Não-Não-Não-Não-Não-Não
1b492ec6d76f13da;2016;10;Sim;Não;Não;Não;Não;Não;Não;1b492ec6d76f13da-Sim-Não-Não-Não-Não-Não-Não
4c3851b1c65b82ff;2016;10;Sim;Não;Não;Não;Não;Não;Não;4c3851b1c65b82ff-Sim-Não-Não-Não-Não-Não-Não
fa7665031d89d0e4;2016;10;Sim;Não;Não;Não;Não;Não;Não;fa7665031d89d0e4-Sim-Não-Não-Não-Não-Não-Não
b30cabdd3323cd0a;2016;10;Sim;Não;Não;Não;Não;Não;Não;b30cabdd3323cd0a-Sim-Não-Não-Não-Não-Não-Não
e818541ca0c42bb6;2016;10;Sim;Não;Não;Não;Não;Não;Não;e818541ca0c42bb6-Sim-Não-Não-Não-Não-Não-Não
8e76f5205c189ff6;2016;10;Sim;Não;Não;Não;Não;Não;Não;8e76f5205c189ff6-Sim-Não-Não-Não-Não-Não-Não
90445a1c4decf030;2016;11;Sim;Não;Não;Não;Não;Não;Não;90445a1c4decf030-Sim-Não-Não-Não-Não-Não-Não
ca604e8c772296f4;2016;10;Sim;Não;Não;Não;Não;Não;Não;ca604e8c772296f4-Sim-Não-Não-Não-Não-Não-Não
317d8f7077a94fde;2016;10;Sim;Não;Não;Não;Não;Não;Não;317d8f7077a94fde-Sim-Não-Não-Não-Não-Não-Não
94783c3ad1f95b29;2016;2;Sim;Não;Não;Não;Não;Não;Não;94783c3ad1f95b29-Sim-Não-Não-Não-Não-Não-Não
1f4e1ab5cc9a33f5;2016;2;Não;Sim;Não;Não;Não;Não;Não;1f4e1ab5cc9a33f5-Não-Sim-Não-Não-Não-Não-Não
12d079e56de60d39;2016;2;Sim;Não;Não;Não;Não;Não;Não;12d079e56de60d39-Sim-Não-Não-Não-Não-Não-Não
5696723c7069a022;2016;2;Sim;Não;Não;Não;Não;Não;Não;5696723c7069a022-Sim-Não-Não-Não-Não-Não-Não
fd237603bf8e7d58;2016;11;Sim;Não;Não;Não;Não;Não;Não;fd237603bf8e7d58-Sim-Não-Não-Não-Não-Não-Não
4b34a905a95b05ca;2016;11;Sim;Não;Não;Não;Não;Não;Não;4b34a905a95b05ca-Sim-Não-Não-Não-Não-Não-Não
5fe9a4a66bf5371b;2016;11;Sim;Não;Não;Não;Não;Não;Não;5fe9a4a66bf5371b-Sim-Não-Não-Não-Não-Não-Não
3c123d8fa040c3ab;2016;11;Sim;Não;Não;Não;Não;Não;Não;3c123d8fa040c3ab-Sim-Não-Não-Não-Não-Não-Não
6133619026e05b69;2016;7;Sim;Não;Não;Não;Não;Não;Não;6133619026e05b69-Sim-Não-Não-Não-Não-Não-Não
a347d4758896ee01;2016;5;Sim;Não;Não;Não;Não;Não;Não;a347d4758896ee01-Sim-Não-Não-Não-Não-Não-Não
3b84dd3c69ab41eb;2016;5;Sim;Não;Não;Não;Não;Não;Não;3b84dd3c69ab41eb-Sim-Não-Não-Não-Não-Não-Não
10b2ba39728808bb;2016;5;Sim;Não;Não;Não;Não;Não;Não;10b2ba39728808bb-Sim-Não-Não-Não-Não-Não-Não
e2e0a91effae93c3;2016;10;Sim;Não;Não;Não;Não;Não;Não;e2e0a91effae93c3-Sim-Não-Não-Não-Não-Não-Não
7b1277b0b353dc81;2016;10;Sim;Não;Não;Não;Não;Não;Não;7b1277b0b353dc81-Sim-Não-Não-Não-Não-Não-Não
fb6f5caa0524d5d6;2016;10;Sim;Não;Não;Não;Não;Não;Não;fb6f5caa0524d5d6-Sim-Não-Não-Não-Não-Não-Não
1a4f1806a338b2cd;2016;2;Sim;Não;Não;Não;Não;Não;Não;1a4f1806a338b2cd-Sim-Não-Não-Não-Não-Não-Não
926c43ba8b7082be;2016;2;Sim;Não;Não;Não;Não;Não;Não;926c43ba8b7082be-Sim-Não-Não-Não-Não-Não-Não
31a0fa2a39e0a0d0;2016;2;Sim;Não;Não;Não;Não;Não;Não;31a0fa2a39e0a0d0-Sim-Não-Não-Não-Não-Não-Não
eb8155f7f170b453;2016;2;Sim;Não;Não;Não;Não;Não;Não;eb8155f7f170b453-Sim-Não-Não-Não-Não-Não-Não
b11184cd6bfb9e80;2016;2;Sim;Não;Não;Não;Não;Não;Não;b11184cd6bfb9e80-Sim-Não-Não-Não-Não-Não-Não
66b1a95cdc6749ed;2016;2;Sim;Não;Não;Não;Não;Não;Não;66b1a95cdc6749ed-Sim-Não-Não-Não-Não-Não-Não
2b083f8073b64af9;2016;2;Não;Sim;Sim;Não;Não;Não;Sim;2b083f8073b64af9-Não-Sim-Sim-Não-Não-Não-Sim
3dd86d823ec13d0d;2016;2;Sim;Não;Não;Não;Não;Não;Não;3dd86d823ec13d0d-Sim-Não-Não-Não-Não-Não-Não
6bc09620b8c55018;2016;2;Sim;Não;Não;Não;Não;Não;Não;6bc09620b8c55018-Sim-Não-Não-Não-Não-Não-Não
b94ecb3385597283;2016;2;Sim;Não;Não;Não;Não;Não;Não;b94ecb3385597283-Sim-Não-Não-Não-Não-Não-Não
72ee06fa19088dda;2016;2;Sim;Não;Não;Não;Não;Não;Não;72ee06fa19088dda-Sim-Não-Não-Não-Não-Não-Não
a046e0c34cff4468;2016;2;Sim;Não;Não;Não;Não;Não;Não;a046e0c34cff4468-Sim-Não-Não-Não-Não-Não-Não
c1f26298c65dd6d3;2016;1;Não;Sim;Não;Não;Sim;Não;Não;c1f26298c65dd6d3-Não-Sim-Não-Não-Sim-Não-Não
142cb1a2df57363f;2016;12;Sim;Não;Não;Não;Não;Não;Não;142cb1a2df57363f-Sim-Não-Não-Não-Não-Não-Não
5a040305feebe71d;2016;2;Sim;Não;Não;Não;Não;Não;Não;5a040305feebe71d-Sim-Não-Não-Não-Não-Não-Não
51350ed9aafad301;2016;2;Sim;Não;Não;Não;Sim;Não;Não;51350ed9aafad301-Sim-Não-Não-Não-Sim-Não-Não
274fa8a889f90b8a;2016;3;Não;Sim;Não;Sim;Não;Sim;Não;274fa8a889f90b8a-Não-Sim-Não-Sim-Não-Sim-Não
3052789dcad33f33;2016;3;Sim;Não;Não;Não;Não;Não;Não;3052789dcad33f33-Sim-Não-Não-Não-Não-Não-Não
5a9b6e2fd6596c90;2016;3;Sim;Não;Não;Não;Não;Não;Não;5a9b6e2fd6596c90-Sim-Não-Não-Não-Não-Não-Não
9b4a3b2c8660c699;2016;3;Sim;Não;Não;Não;Não;Não;Não;9b4a3b2c8660c699-Sim-Não-Não-Não-Não-Não-Não
deb79b3993910bc9;2016;3;Sim;Não;Não;Não;Não;Não;Não;deb79b3993910bc9-Sim-Não-Não-Não-Não-Não-Não
0d51afd2f3f0c42e;2016;3;Sim;Não;Não;Não;Não;Não;Não;0d51afd2f3f0c42e-Sim-Não-Não-Não-Não-Não-Não
6fdedb39ddb90cbc;2016;3;Não;Não;Não;Não;Sim;Não;Não;6fdedb39ddb90cbc-Não-Não-Não-Não-Sim-Não-Não
29775857d643c0ec;2016;12;Sim;Não;Não;Não;Não;Não;Não;29775857d643c0ec-Sim-Não-Não-Não-Não-Não-Não
799f2f9360cfbb40;2016;12;Sim;Não;Não;Não;Não;Não;Não;799f2f9360cfbb40-Sim-Não-Não-Não-Não-Não-Não
a732078dfec90ab4;2016;12;Sim;Não;Não;Não;Não;Não;Não;a732078dfec90ab4-Sim-Não-Não-Não-Não-Não-Não
3fafe9bc1d2e6a86;2016;2;Sim;Não;Não;Não;Não;Não;Não;3fafe9bc1d2e6a86-Sim-Não-Não-Não-Não-Não-Não
0555e19e876dca89;2016;2;Sim;Não;Não;Não;Não;Não;Não;0555e19e876dca89-Sim-Não-Não-Não-Não-Não-Não
1f0b21ce27024d6c;2016;2;Sim;Não;Não;Não;Não;Não;Não;1f0b21ce27024d6c-Sim-Não-Não-Não-Não-Não-Não
55cf22bf45222ec5;2016;2;Sim;Não;Não;Não;Não;Não;Não;55cf22bf45222ec5-Sim-Não-Não-Não-Não-Não-Não
2656e46616a53632;2016;9;Sim;Não;Não;Não;Não;Não;Não;2656e46616a53632-Sim-Não-Não-Não-Não-Não-Não
e9ceea5f2b36e3c0;2016;9;Sim;Não;Não;Não;Não;Não;Não;e9ceea5f2b36e3c0-Sim-Não-Não-Não-Não-Não-Não
80b06502dccb5f8e;2016;9;Sim;Não;Não;Não;Não;Não;Não;80b06502dccb5f8e-Sim-Não-Não-Não-Não-Não-Não
a4c0ea476195060f;2016;9;Sim;Não;Não;Não;Não;Não;Não;a4c0ea476195060f-Sim-Não-Não-Não-Não-Não-Não
aa7fa2d6c8906868;2016;9;Sim;Não;Não;Não;Não;Não;Não;aa7fa2d6c8906868-Sim-Não-Não-Não-Não-Não-Não
f3e48fa312b18684;2016;9;Sim;Não;Não;Não;Não;Não;Não;f3e48fa312b18684-Sim-Não-Não-Não-Não-Não-Não
935ce8a8a0530352;2016;9;Sim;Não;Não;Não;Não;Não;Não;935ce8a8a0530352-Sim-Não-Não-Não-Não-Não-Não
64a6bc2101398902;2016;9;Sim;Não;Não;Não;Não;Não;Não;64a6bc2101398902-Sim-Não-Não-Não-Não-Não-Não
de757f2d85613ac0;2016;9;Sim;Não;Não;Não;Não;Não;Não;de757f2d85613ac0-Sim-Não-Não-Não-Não-Não-Não
a614eed7441d37a3;2016;9;Sim;Não;Não;Não;Não;Não;Não;a614eed7441d37a3-Sim-Não-Não-Não-Não-Não-Não
1d2e946fba63d0ac;2016;9;Sim;Não;Não;Não;Não;Não;Não;1d2e946fba63d0ac-Sim-Não-Não-Não-Não-Não-Não
875143b84c25ffda;2016;9;Sim;Não;Não;Não;Não;Não;Não;875143b84c25ffda-Sim-Não-Não-Não-Não-Não-Não
59aca5b2e45a7cb1;2016;9;Sim;Não;Não;Não;Não;Não;Não;59aca5b2e45a7cb1-Sim-Não-Não-Não-Não-Não-Não
a2f0b4343f48b7e5;2016;9;Sim;Não;Não;Não;Não;Não;Não;a2f0b4343f48b7e5-Sim-Não-Não-Não-Não-Não-Não
7550c8b63026e675;2016;8;Não;Não;Não;Sim;Não;Não;Não;7550c8b63026e675-Não-Não-Não-Sim-Não-Não-Não
0aa502da51b72ed1;2016;8;Sim;Não;Não;Não;Não;Não;Não;0aa502da51b72ed1-Sim-Não-Não-Não-Não-Não-Não
ced7dc0a0df8b9dd;2016;8;Sim;Não;Não;Não;Não;Não;Não;ced7dc0a0df8b9dd-Sim-Não-Não-Não-Não-Não-Não
367344e964b74a8f;2016;8;Não;Não;Não;Não;Sim;Não;Não;367344e964b74a8f-Não-Não-Não-Não-Sim-Não-Não
d0eee5143f97582e;2016;8;Sim;Não;Não;Não;Não;Não;Não;d0eee5143f97582e-Sim-Não-Não-Não-Não-Não-Não
bc4b50843a5a5fca;2016;8;Sim;Não;Não;Não;Não;Não;Não;bc4b50843a5a5fca-Sim-Não-Não-Não-Não-Não-Não
85a7943e83be749a;2016;8;Sim;Não;Não;Não;Não;Não;Não;85a7943e83be749a-Sim-Não-Não-Não-Não-Não-Não
eb604671e8e97355;2016;8;Sim;Não;Não;Não;Não;Não;Não;eb604671e8e97355-Sim-Não-Não-Não-Não-Não-Não
ca59ecd07112b988;2016;8;Não;Não;Sim;Não;Não;Não;Não;ca59ecd07112b988-Não-Não-Sim-Não-Não-Não-Não
21a8c84b42962d5a;2016;8;Sim;Não;Não;Não;Não;Não;Não;21a8c84b42962d5a-Sim-Não-Não-Não-Não-Não-Não
