numero_ocorrencia_associado;ano_fato;mes_numerico_fato;boa;buracos;material_na_pista;ondulada;outras_no_historico;rachadura;sulcos_horizontais;verificacao
a5626c458891d618;2013;10;Sim;Não;Não;Não;Não;Não;Não;a5626c458891d618-Sim-Não-Não-Não-Não-Não-Não
4f91f07ff890e6cc;2013;10;Sim;Não;Não;Não;Não;Não;Não;4f91f07ff890e6cc-Sim-Não-Não-Não-Não-Não-Não
44884f508d97e04a;2013;10;Sim;Não;Não;Não;Não;Não;Não;44884f508d97e04a-Sim-Não-Não-Não-Não-Não-Não
76e037202df73a36;2013;9;Sim;Não;Não;Não;Não;Não;Não;76e037202df73a36-Sim-Não-Não-Não-Não-Não-Não
31e14151b71cbb42;2013;2;Sim;Não;Não;Não;Não;Não;Não;31e14151b71cbb42-Sim-Não-Não-Não-Não-Não-Não
ffa365508d8bb08e;2013;2;Sim;Não;Não;Não;Não;Não;Não;ffa365508d8bb08e-Sim-Não-Não-Não-Não-Não-Não
ae90f843914a0fd0;2013;6;Sim;Não;Não;Não;Não;Não;Não;ae90f843914a0fd0-Sim-Não-Não-Não-Não-Não-Não
3cfd03d55a79c8ad;2013;6;Sim;Não;Não;Não;Não;Não;Não;3cfd03d55a79c8ad-Sim-Não-Não-Não-Não-Não-Não
56293e3ef0aa455d;2013;6;Sim;Não;Não;Não;Não;Não;Não;56293e3ef0aa455d-Sim-Não-Não-Não-Não-Não-Não
be2d702c07538c2e;2013;6;Sim;Não;Não;Não;Não;Não;Não;be2d702c07538c2e-Sim-Não-Não-Não-Não-Não-Não
f9e4fd230f76ff1f;2013;6;Sim;Não;Não;Não;Não;Não;Não;f9e4fd230f76ff1f-Sim-Não-Não-Não-Não-Não-Não
84312623d78b2562;2013;12;Sim;Não;Não;Não;Não;Não;Não;84312623d78b2562-Sim-Não-Não-Não-Não-Não-Não
b0cd851e72d590fe;2013;12;Sim;Não;Não;Não;Não;Não;Não;b0cd851e72d590fe-Sim-Não-Não-Não-Não-Não-Não
2d2cbe085f27f070;2013;12;Sim;Não;Não;Não;Não;Não;Não;2d2cbe085f27f070-Sim-Não-Não-Não-Não-Não-Não
416a32f8764a906e;2013;12;Sim;Não;Não;Não;Não;Não;Não;416a32f8764a906e-Sim-Não-Não-Não-Não-Não-Não
74cbc15d3f4ec1f5;2013;12;Não;Não;Não;Não;Sim;Não;Não;74cbc15d3f4ec1f5-Não-Não-Não-Não-Sim-Não-Não
b6039efc0e091e4a;2013;5;Sim;Não;Não;Não;Não;Não;Não;b6039efc0e091e4a-Sim-Não-Não-Não-Não-Não-Não
e4fda4ed93ecadac;2013;2;Não;Não;Não;Não;Não;Sim;Não;e4fda4ed93ecadac-Não-Não-Não-Não-Não-Sim-Não
e11501d869494a8d;2013;5;Sim;Não;Não;Não;Não;Não;Não;e11501d869494a8d-Sim-Não-Não-Não-Não-Não-Não
d5e7f68dd4565196;2013;5;Não;Sim;Não;Não;Não;Não;Não;d5e7f68dd4565196-Não-Sim-Não-Não-Não-Não-Não
d66ed8c7b965d1c9;2013;5;Sim;Não;Não;Não;Não;Não;Não;d66ed8c7b965d1c9-Sim-Não-Não-Não-Não-Não-Não
da0c38d07aa10978;2013;4;Sim;Não;Não;Não;Não;Não;Não;da0c38d07aa10978-Sim-Não-Não-Não-Não-Não-Não
8fd38e68f2da64a7;2013;5;Sim;Não;Não;Não;Não;Não;Não;8fd38e68f2da64a7-Sim-Não-Não-Não-Não-Não-Não
a2a025ec24e451e0;2013;5;Sim;Não;Não;Não;Não;Não;Não;a2a025ec24e451e0-Sim-Não-Não-Não-Não-Não-Não
b6ff31607405360a;2013;5;Sim;Não;Não;Não;Não;Não;Não;b6ff31607405360a-Sim-Não-Não-Não-Não-Não-Não
e98b2e4ed46ce9e9;2013;5;Sim;Não;Não;Não;Não;Não;Não;e98b2e4ed46ce9e9-Sim-Não-Não-Não-Não-Não-Não
8ed878e39ba27adc;2013;5;Sim;Não;Não;Não;Não;Não;Não;8ed878e39ba27adc-Sim-Não-Não-Não-Não-Não-Não
1a3a6218095a0c7d;2013;11;Sim;Não;Não;Não;Não;Não;Não;1a3a6218095a0c7d-Sim-Não-Não-Não-Não-Não-Não
d303a30042f87d2a;2013;11;Sim;Não;Não;Não;Não;Não;Não;d303a30042f87d2a-Sim-Não-Não-Não-Não-Não-Não
477274ff4eeb7267;2013;11;Sim;Não;Não;Não;Não;Não;Não;477274ff4eeb7267-Sim-Não-Não-Não-Não-Não-Não
e749032c3aaece68;2013;11;Sim;Não;Não;Não;Não;Não;Não;e749032c3aaece68-Sim-Não-Não-Não-Não-Não-Não
e9c138d532842bff;2013;11;Sim;Não;Não;Não;Não;Não;Não;e9c138d532842bff-Sim-Não-Não-Não-Não-Não-Não
15dc80a993e2b59c;2013;11;Sim;Não;Não;Não;Não;Não;Não;15dc80a993e2b59c-Sim-Não-Não-Não-Não-Não-Não
21d42f54a4817487;2013;11;Não;Não;Não;Sim;Não;Não;Não;21d42f54a4817487-Não-Não-Não-Sim-Não-Não-Não
6fa42250fc4ac4b8;2013;11;Sim;Não;Não;Não;Não;Não;Não;6fa42250fc4ac4b8-Sim-Não-Não-Não-Não-Não-Não
e7841214f17cb1ea;2013;11;Sim;Não;Não;Não;Não;Não;Não;e7841214f17cb1ea-Sim-Não-Não-Não-Não-Não-Não
223f26c7bf27db2a;2013;2;Sim;Não;Não;Não;Não;Não;Não;223f26c7bf27db2a-Sim-Não-Não-Não-Não-Não-Não
c9bd70ea797d14be;2013;3;Sim;Não;Não;Não;Não;Não;Não;c9bd70ea797d14be-Sim-Não-Não-Não-Não-Não-Não
3dd5310afe2af3ce;2013;3;Sim;Não;Não;Não;Não;Não;Não;3dd5310afe2af3ce-Sim-Não-Não-Não-Não-Não-Não
5271adf79d50a768;2013;3;Não;Sim;Não;Não;Não;Não;Sim;5271adf79d50a768-Não-Sim-Não-Não-Não-Não-Sim
4661899759eb3936;2013;5;Sim;Não;Não;Não;Não;Não;Não;4661899759eb3936-Sim-Não-Não-Não-Não-Não-Não
868b2374d58d55df;2013;5;Não;Sim;Não;Não;Não;Não;Não;868b2374d58d55df-Não-Sim-Não-Não-Não-Não-Não
04d656a84aababad;2013;5;Sim;Não;Não;Não;Não;Não;Não;04d656a84aababad-Sim-Não-Não-Não-Não-Não-Não
b0c6f72d33a306fb;2013;5;Sim;Não;Não;Não;Não;Não;Não;b0c6f72d33a306fb-Sim-Não-Não-Não-Não-Não-Não
f4d208a219ae8040;2013;5;Sim;Não;Não;Não;Não;Não;Não;f4d208a219ae8040-Sim-Não-Não-Não-Não-Não-Não
023675dacafded94;2013;5;Sim;Não;Não;Não;Não;Não;Não;023675dacafded94-Sim-Não-Não-Não-Não-Não-Não
264692cb7e3b06e5;2013;5;Sim;Não;Não;Não;Não;Não;Não;264692cb7e3b06e5-Sim-Não-Não-Não-Não-Não-Não
ec0c1f038c3faa52;2013;2;Sim;Não;Não;Não;Não;Não;Não;ec0c1f038c3faa52-Sim-Não-Não-Não-Não-Não-Não
ca9f2ceed7168bec;2013;2;Sim;Não;Não;Não;Não;Não;Não;ca9f2ceed7168bec-Sim-Não-Não-Não-Não-Não-Não
f73b3a8b6df56b3d;2013;2;Sim;Não;Não;Não;Não;Não;Não;f73b3a8b6df56b3d-Sim-Não-Não-Não-Não-Não-Não
b638ee76e50d6b4f;2013;2;Sim;Não;Não;Não;Não;Não;Não;b638ee76e50d6b4f-Sim-Não-Não-Não-Não-Não-Não
a20afb1e3dec3c56;2013;2;Sim;Não;Não;Não;Sim;Não;Não;a20afb1e3dec3c56-Sim-Não-Não-Não-Sim-Não-Não
df1aa457dfe96d15;2013;2;Sim;Não;Não;Não;Não;Não;Não;df1aa457dfe96d15-Sim-Não-Não-Não-Não-Não-Não
7cd0cad04d573076;2013;2;Sim;Não;Não;Não;Não;Não;Não;7cd0cad04d573076-Sim-Não-Não-Não-Não-Não-Não
3b7110f9a267286f;2013;2;Sim;Não;Não;Não;Não;Não;Não;3b7110f9a267286f-Sim-Não-Não-Não-Não-Não-Não
584e1abc1a855c8b;2013;2;Sim;Não;Não;Não;Não;Não;Não;584e1abc1a855c8b-Sim-Não-Não-Não-Não-Não-Não
8e4baac1b4d875bc;2013;2;Sim;Não;Não;Não;Não;Não;Não;8e4baac1b4d875bc-Sim-Não-Não-Não-Não-Não-Não
0dfe1927c971bac1;2013;2;Sim;Não;Não;Não;Não;Não;Não;0dfe1927c971bac1-Sim-Não-Não-Não-Não-Não-Não
80b31f57ac8daabb;2013;2;Não;Não;Não;Não;Sim;Não;Não;80b31f57ac8daabb-Não-Não-Não-Não-Sim-Não-Não
8b41b87ff3eb2a4f;2013;2;Sim;Não;Não;Não;Não;Não;Não;8b41b87ff3eb2a4f-Sim-Não-Não-Não-Não-Não-Não
31386a2e6d71f962;2013;2;Sim;Não;Não;Não;Não;Não;Não;31386a2e6d71f962-Sim-Não-Não-Não-Não-Não-Não
0ca83bd185fd1737;2013;11;Sim;Não;Não;Não;Não;Não;Não;0ca83bd185fd1737-Sim-Não-Não-Não-Não-Não-Não
ee7f45562091c8c5;2013;11;Não;Não;Não;Não;Sim;Não;Não;ee7f45562091c8c5-Não-Não-Não-Não-Sim-Não-Não
38bb22d07844033c;2013;11;Sim;Não;Não;Não;Não;Não;Não;38bb22d07844033c-Sim-Não-Não-Não-Não-Não-Não
16af8d70d7c9d1cb;2013;11;Sim;Não;Não;Não;Não;Não;Não;16af8d70d7c9d1cb-Sim-Não-Não-Não-Não-Não-Não
329142d08c2dfdee;2013;11;Sim;Não;Não;Não;Não;Não;Não;329142d08c2dfdee-Sim-Não-Não-Não-Não-Não-Não
1818692730571500;2013;11;Sim;Não;Não;Não;Não;Não;Não;1818692730571502-Sim-Não-Não-Não-Não-Não-Não
8a54035a7f42b75b;2013;11;Sim;Não;Não;Não;Não;Não;Não;8a54035a7f42b75b-Sim-Não-Não-Não-Não-Não-Não
0155bf5557534c00;2013;11;Sim;Não;Não;Não;Não;Não;Não;0155bf5557534c00-Sim-Não-Não-Não-Não-Não-Não
653f64c6bd6bdbca;2013;11;Sim;Não;Não;Não;Não;Não;Não;653f64c6bd6bdbca-Sim-Não-Não-Não-Não-Não-Não
82cffcaf115866b5;2013;11;Sim;Não;Não;Não;Não;Não;Não;82cffcaf115866b5-Sim-Não-Não-Não-Não-Não-Não
376ef551aaaf1afd;2013;5;Sim;Não;Não;Não;Não;Não;Não;376ef551aaaf1afd-Sim-Não-Não-Não-Não-Não-Não
d4994de52e6ed0ba;2013;6;Sim;Não;Não;Não;Não;Não;Não;d4994de52e6ed0ba-Sim-Não-Não-Não-Não-Não-Não
f1dcc81267c84ef2;2013;6;Sim;Não;Não;Não;Não;Não;Não;f1dcc81267c84ef2-Sim-Não-Não-Não-Não-Não-Não
4c2b9bb5093b7486;2013;6;Sim;Não;Não;Não;Não;Não;Não;4c2b9bb5093b7486-Sim-Não-Não-Não-Não-Não-Não
89bce7d35fb37231;2013;5;Sim;Não;Não;Não;Não;Não;Não;89bce7d35fb37231-Sim-Não-Não-Não-Não-Não-Não
7aa26a50b4f483d9;2013;5;Sim;Não;Não;Não;Não;Não;Não;7aa26a50b4f483d9-Sim-Não-Não-Não-Não-Não-Não
ef0df1d4ebaafb2a;2013;5;Sim;Não;Não;Não;Não;Não;Não;ef0df1d4ebaafb2a-Sim-Não-Não-Não-Não-Não-Não
4f0f52036a886ab8;2013;5;Sim;Não;Não;Não;Não;Não;Não;4f0f52036a886ab8-Sim-Não-Não-Não-Não-Não-Não
4dd01b118d1f1ab9;2013;5;Sim;Não;Não;Não;Sim;Não;Não;4dd01b118d1f1ab9-Sim-Não-Não-Não-Sim-Não-Não
218d9dcad0d8904e;2013;5;Não;Sim;Não;Não;Não;Não;Não;218d9dcad0d8904e-Não-Sim-Não-Não-Não-Não-Não
42b50a0fdc4b55bb;2013;5;Sim;Não;Não;Não;Não;Não;Não;42b50a0fdc4b55bb-Sim-Não-Não-Não-Não-Não-Não
2d40fe149306ef4c;2013;5;Não;Não;Não;Sim;Não;Não;Não;2d40fe149306ef4c-Não-Não-Não-Sim-Não-Não-Não
c04d7ef68582e542;2013;3;Sim;Não;Não;Não;Não;Não;Não;c04d7ef68582e542-Sim-Não-Não-Não-Não-Não-Não
d632e01fb103a08a;2013;3;Sim;Não;Não;Não;Não;Não;Não;d632e01fb103a08a-Sim-Não-Não-Não-Não-Não-Não
984b08e2ccd107f0;2013;3;Sim;Não;Não;Não;Não;Não;Não;984b08e2ccd107f0-Sim-Não-Não-Não-Não-Não-Não
1502ef90259cd7f6;2013;3;Não;Não;Não;Não;Sim;Não;Não;1502ef90259cd7f6-Não-Não-Não-Não-Sim-Não-Não
c40bd6ab2f586d41;2013;1;Sim;Não;Não;Não;Não;Não;Não;c40bd6ab2f586d41-Sim-Não-Não-Não-Não-Não-Não
7baaf04dc8f868b0;2013;1;Sim;Sim;Não;Não;Não;Não;Não;7baaf04dc8f868b0-Sim-Sim-Não-Não-Não-Não-Não
879eb263dd022ffe;2013;1;Sim;Não;Não;Não;Não;Não;Não;879eb263dd022ffe-Sim-Não-Não-Não-Não-Não-Não
202eb08328ee78a8;2013;1;Sim;Não;Não;Não;Não;Não;Não;202eb08328ee78a8-Sim-Não-Não-Não-Não-Não-Não
c84dc46fc8c574a0;2013;1;Sim;Não;Não;Não;Não;Não;Não;c84dc46fc8c574a0-Sim-Não-Não-Não-Não-Não-Não
34fbb332693c2f1b;2013;1;Sim;Não;Não;Não;Não;Não;Não;34fbb332693c2f1b-Sim-Não-Não-Não-Não-Não-Não
b56566f207677693;2013;1;Sim;Não;Não;Não;Sim;Não;Não;b56566f207677693-Sim-Não-Não-Não-Sim-Não-Não
6f04708ea0bd10a0;2013;1;Não;Sim;Sim;Sim;Não;Sim;Não;6f04708ea0bd10a0-Não-Sim-Sim-Sim-Não-Sim-Não
586af7d8011d1517;2013;8;Não;Sim;Não;Sim;Sim;Não;Não;586af7d8011d1517-Não-Sim-Não-Sim-Sim-Não-Não
5c4b38e84f7ab9f6;2013;7;Sim;Não;Não;Não;Não;Não;Não;5c4b38e84f7ab9f6-Sim-Não-Não-Não-Não-Não-Não
970f715b39769400;2013;7;Não;Não;Sim;Não;Não;Não;Não;970f715b39769400-Não-Não-Sim-Não-Não-Não-Não
f069ad43c053f992;2013;7;Sim;Não;Não;Não;Não;Não;Não;f069ad43c053f992-Sim-Não-Não-Não-Não-Não-Não
b1315530805931e0;2013;7;Sim;Não;Não;Não;Não;Não;Não;b1315530805931e0-Sim-Não-Não-Não-Não-Não-Não
7e3a0fe10c252143;2013;7;Sim;Não;Não;Não;Não;Não;Não;7e3a0fe10c252143-Sim-Não-Não-Não-Não-Não-Não
d9f748f8f9ee8441;2013;8;Sim;Não;Não;Não;Não;Não;Não;d9f748f8f9ee8441-Sim-Não-Não-Não-Não-Não-Não
4d1224750c4c23ab;2013;8;Sim;Não;Não;Não;Não;Não;Não;4d1224750c4c23ab-Sim-Não-Não-Não-Não-Não-Não
0ac389af7541844e;2013;7;Sim;Não;Não;Não;Não;Não;Não;0ac389af7541844e-Sim-Não-Não-Não-Não-Não-Não
c584a0775c3b6534;2013;7;Não;Não;Não;Não;Sim;Não;Não;c584a0775c3b6534-Não-Não-Não-Não-Sim-Não-Não
0776466ac54daae1;2013;6;Não;Não;Não;Não;Sim;Não;Não;0776466ac54daae1-Não-Não-Não-Não-Sim-Não-Não
e1a409b29cf88ba2;2013;6;Não;Não;Não;Não;Sim;Não;Não;e1a409b29cf88ba2-Não-Não-Não-Não-Sim-Não-Não
e92af00ad1125d77;2013;6;Sim;Não;Não;Não;Não;Não;Não;e92af00ad1125d77-Sim-Não-Não-Não-Não-Não-Não
d63b365bca2fa873;2013;6;Sim;Não;Não;Não;Não;Não;Não;d63b365bca2fa873-Sim-Não-Não-Não-Não-Não-Não
0a74107bf321d6dd;2013;6;Sim;Não;Não;Não;Não;Não;Não;0a74107bf321d6dd-Sim-Não-Não-Não-Não-Não-Não
2412e8a6cd2e5a27;2013;6;Sim;Não;Não;Não;Não;Não;Não;2412e8a6cd2e5a27-Sim-Não-Não-Não-Não-Não-Não
6b9cbc2ee716175a;2013;7;Sim;Não;Não;Não;Não;Não;Não;6b9cbc2ee716175a-Sim-Não-Não-Não-Não-Não-Não
3b45b03c8661400c;2013;7;Sim;Não;Não;Não;Não;Não;Não;3b45b03c8661400c-Sim-Não-Não-Não-Não-Não-Não
c6d8aae970dccd5a;2013;7;Sim;Não;Não;Não;Não;Não;Não;c6d8aae970dccd5a-Sim-Não-Não-Não-Não-Não-Não
7a991e1c975df5bc;2013;7;Sim;Não;Não;Não;Não;Não;Não;7a991e1c975df5bc-Sim-Não-Não-Não-Não-Não-Não
a9f44d2bf0d840db;2013;7;Sim;Não;Não;Não;Não;Não;Não;a9f44d2bf0d840db-Sim-Não-Não-Não-Não-Não-Não
c14cd9c2147617d9;2013;11;Não;Não;Não;Não;Sim;Não;Não;c14cd9c2147617d9-Não-Não-Não-Não-Sim-Não-Não
74596380b039980a;2013;11;Não;Sim;Não;Sim;Não;Sim;Não;74596380b039980a-Não-Sim-Não-Sim-Não-Sim-Não
264bce6517bbe091;2013;11;Não;Não;Não;Não;Sim;Não;Não;264bce6517bbe091-Não-Não-Não-Não-Sim-Não-Não
c981229a2f743dbd;2013;11;Sim;Não;Não;Não;Não;Não;Não;c981229a2f743dbd-Sim-Não-Não-Não-Não-Não-Não
b0bb73bf61b9a27a;2013;11;Sim;Não;Não;Não;Não;Não;Não;b0bb73bf61b9a27a-Sim-Não-Não-Não-Não-Não-Não
1aa4221ff9b1153f;2013;11;Sim;Não;Não;Não;Não;Não;Não;1aa4221ff9b1153f-Sim-Não-Não-Não-Não-Não-Não
32f9da192db49138;2013;10;Sim;Não;Não;Não;Não;Não;Não;32f9da192db49138-Sim-Não-Não-Não-Não-Não-Não
c042603cdd12e5d3;2013;11;Sim;Não;Não;Não;Não;Não;Não;c042603cdd12e5d3-Sim-Não-Não-Não-Não-Não-Não
b53824f42d9839de;2013;11;Sim;Não;Não;Não;Não;Não;Não;b53824f42d9839de-Sim-Não-Não-Não-Não-Não-Não
2da2bce4216f2a97;2013;11;Sim;Não;Não;Não;Não;Não;Não;2da2bce4216f2a97-Sim-Não-Não-Não-Não-Não-Não
39fb5730bf8a5367;2013;10;Não;Não;Sim;Não;Não;Não;Não;39fb5730bf8a5367-Não-Não-Sim-Não-Não-Não-Não
75c09e9423f01bbd;2013;11;Não;Sim;Não;Sim;Não;Não;Sim;75c09e9423f01bbd-Não-Sim-Não-Sim-Não-Não-Sim
26babcd19b3e5104;2013;11;Sim;Não;Não;Não;Não;Não;Não;26babcd19b3e5104-Sim-Não-Não-Não-Não-Não-Não
1e2e410283c41da9;2013;10;Sim;Não;Não;Não;Não;Não;Não;1e2e410283c41da9-Sim-Não-Não-Não-Não-Não-Não
f56fb06c7847240a;2013;9;Sim;Não;Não;Não;Não;Não;Não;f56fb06c7847240a-Sim-Não-Não-Não-Não-Não-Não
d0b1c93b8d0b5854;2013;9;Sim;Não;Não;Não;Não;Não;Não;d0b1c93b8d0b5854-Sim-Não-Não-Não-Não-Não-Não
66bc165da2637a76;2013;9;Sim;Não;Não;Não;Não;Não;Não;66bc165da2637a76-Sim-Não-Não-Não-Não-Não-Não
3354e226052a01b7;2013;9;Sim;Não;Não;Não;Não;Não;Não;3354e226052a01b7-Sim-Não-Não-Não-Não-Não-Não
e3f35991c91ba32d;2013;10;Sim;Não;Não;Não;Não;Não;Não;e3f35991c91ba32d-Sim-Não-Não-Não-Não-Não-Não
3d24950dc6cab44b;2013;11;Sim;Não;Não;Não;Não;Não;Não;3d24950dc6cab44b-Sim-Não-Não-Não-Não-Não-Não
2944814b87754e2d;2013;11;Sim;Não;Não;Não;Não;Não;Não;2944814b87754e2d-Sim-Não-Não-Não-Não-Não-Não
64b57d73d0d2609d;2013;11;Sim;Não;Não;Não;Não;Não;Não;64b57d73d0d2609d-Sim-Não-Não-Não-Não-Não-Não
e5394cc260b851d6;2013;11;Sim;Não;Não;Não;Não;Não;Não;e5394cc260b851d6-Sim-Não-Não-Não-Não-Não-Não
ece6919fc661db45;2013;3;Sim;Não;Não;Não;Não;Não;Não;ece6919fc661db45-Sim-Não-Não-Não-Não-Não-Não
f4ae14a202b6b446;2013;3;Sim;Não;Não;Não;Não;Não;Não;f4ae14a202b6b446-Sim-Não-Não-Não-Não-Não-Não
c788fb6d7d93ceab;2013;3;Sim;Não;Não;Não;Não;Não;Não;c788fb6d7d93ceab-Sim-Não-Não-Não-Não-Não-Não
e095d893b07a796f;2013;3;Sim;Não;Não;Não;Não;Não;Não;e095d893b07a796f-Sim-Não-Não-Não-Não-Não-Não
a012eb6eb509b720;2013;3;Não;Não;Não;Não;Sim;Não;Não;a012eb6eb509b720-Não-Não-Não-Não-Sim-Não-Não
8fbee63d4b1112ae;2013;3;Sim;Não;Não;Não;Não;Não;Não;8fbee63d4b1112ae-Sim-Não-Não-Não-Não-Não-Não
f3bf72acefaa4e05;2013;4;Não;Sim;Não;Sim;Não;Não;Não;f3bf72acefaa4e05-Não-Sim-Não-Sim-Não-Não-Não
82e230b05bc4be59;2013;4;Sim;Não;Não;Não;Não;Não;Não;82e230b05bc4be59-Sim-Não-Não-Não-Não-Não-Não
7d4dc881be2fe2f2;2013;4;Não;Não;Não;Não;Sim;Não;Não;7d4dc881be2fe2f2-Não-Não-Não-Não-Sim-Não-Não
303f3460b139c474;2013;3;Sim;Não;Não;Não;Não;Não;Não;303f3460b139c474-Sim-Não-Não-Não-Não-Não-Não
08817f7124afc4da;2013;12;Sim;Não;Não;Não;Não;Não;Não;08817f7124afc4da-Sim-Não-Não-Não-Não-Não-Não
3a6460098d926562;2013;12;Sim;Não;Não;Não;Não;Não;Não;3a6460098d926562-Sim-Não-Não-Não-Não-Não-Não
f74da90263ef1c1c;2013;12;Sim;Não;Não;Não;Não;Não;Não;f74da90263ef1c1c-Sim-Não-Não-Não-Não-Não-Não
dab43de6ae63ff0c;2013;12;Sim;Não;Não;Não;Não;Não;Não;dab43de6ae63ff0c-Sim-Não-Não-Não-Não-Não-Não
e18b6b78317d8e8d;2013;12;Sim;Não;Não;Não;Não;Não;Não;e18b6b78317d8e8d-Sim-Não-Não-Não-Não-Não-Não
2b7a9bad721e5860;2013;12;Sim;Não;Não;Não;Não;Não;Não;2b7a9bad721e5860-Sim-Não-Não-Não-Não-Não-Não
25044d1b5d20e120;2013;12;Sim;Não;Não;Não;Não;Não;Não;25044d1b5d20e120-Sim-Não-Não-Não-Não-Não-Não
69524a631c7b4aed;2013;12;Sim;Não;Não;Não;Não;Não;Não;69524a631c7b4aed-Sim-Não-Não-Não-Não-Não-Não
